location,date,aod,humidity
SANTOL,20201117,0.11,88.34
SANTOL,20201118,0.15,88.32
SANTOL,20201119,0.11,84.81
SANTOL,20201120,0.16,85.33
SANTOL,20201121,0.18,85.71
SANTOL,20201122,0.14,83.27
SANTOL,20201123,0.23,85.69
SANTOL,20201124,0.15,84.05
SANTOL,20201125,0.19,82.56
SANTOL,20201126,0.13,85.15
SANTOL,20201127,0.18,89.83
SANTOL,20201128,0.22,89.8
SANTOL,20201129,0.18,88.21
SANTOL,20201130,0.21,84.59
SANTOL,20201201,0.22,83.9
SANTOL,20201202,0.26,83.52
SANTOL,20201203,0.26,88.09
SANTOL,20201204,0.32,90.41
SANTOL,20201205,0.23,89.17
SANTOL,20201206,0.16,90.25
SANTOL,20201207,0.18,91.57
SANTOL,20201208,0.21,91.78
SANTOL,20201209,0.12,89.1
SANTOL,20201210,0.16,89.69
SANTOL,20201211,0.13,86.51
SANTOL,20201212,0.13,85.35
SANTOL,20201213,0.15,86.79
SANTOL,20201214,0.14,85.53
SANTOL,20201215,0.16,86.75
SANTOL,20201216,0.21,84.94
SANTOL,20201217,0.21,87.0
SANTOL,20201218,0.25,87.8
SANTOL,20201219,0.2,87.77
SANTOL,20201220,0.32,87.71
SANTOL,20201221,0.24,89.35
SANTOL,20201222,0.19,85.13
SANTOL,20201223,0.13,88.98
SANTOL,20201224,0.1,83.65
SANTOL,20201225,0.14,85.7
SANTOL,20201226,0.16,88.37
SANTOL,20201227,0.22,87.0
SANTOL,20201228,0.24,83.35
SANTOL,20201229,0.24,83.85
SANTOL,20201230,0.24,84.37
SANTOL,20201231,0.24,85.67
SANTOL,20210101,0.31,86.39
SANTOL,20210102,0.24,86.2
SANTOL,20210103,0.24,88.97
SANTOL,20210104,0.17,86.92
SANTOL,20210105,0.17,86.35
SANTOL,20210106,0.19,84.61
SANTOL,20210107,0.2,85.63
SANTOL,20210108,0.3,84.31
SANTOL,20210109,0.31,84.26
SANTOL,20210110,0.28,84.41
SANTOL,20210111,0.18,81.91
SANTOL,20210112,0.29,80.55
SANTOL,20210113,0.21,83.23
SANTOL,20210114,0.26,84.26
SANTOL,20210115,0.26,84.75
SANTOL,20210116,0.25,83.43
SANTOL,20210117,0.44,83.56
SANTOL,20210118,0.23,85.3
SANTOL,20210119,0.25,86.77
SANTOL,20210120,0.28,89.9
SANTOL,20210121,0.27,88.56
SANTOL,20210122,0.27,90.34
SANTOL,20210123,0.22,87.28
SANTOL,20210124,0.27,81.23
SANTOL,20210125,0.2,85.07
SANTOL,20210126,0.2,85.4
SANTOL,20210127,0.24,86.25
SANTOL,20210128,0.36,82.95
SANTOL,20210129,0.32,78.31
SANTOL,20210130,0.25,78.44
SANTOL,20210131,0.17,80.42
SANTOL,20210201,0.22,79.99
SANTOL,20210202,0.25,82.29
SANTOL,20210203,0.2,82.46
SANTOL,20210204,0.24,82.33
SANTOL,20210205,0.19,82.96
SANTOL,20210206,0.32,84.25
SANTOL,20210207,0.23,83.33
SANTOL,20210208,0.2,84.77
SANTOL,20210209,0.3,85.63
SANTOL,20210210,0.24,86.36
SANTOL,20210211,0.33,82.76
SANTOL,20210212,0.24,80.76
SANTOL,20210213,0.38,81.59
SANTOL,20210214,0.45,82.52
SANTOL,20210215,0.48,79.36
SANTOL,20210216,0.26,78.15
SANTOL,20210217,0.22,75.98
SANTOL,20210218,0.34,77.59
SANTOL,20210219,0.25,77.38
SANTOL,20210220,0.33,73.98
SANTOL,20210221,0.25,76.85
SANTOL,20210222,0.2,84.44
SANTOL,20210223,0.23,86.57
SANTOL,20210224,0.19,81.77
SANTOL,20210225,0.13,78.45
SANTOL,20210226,0.1,79.0
SANTOL,20210227,0.19,78.51
SANTOL,20210228,0.22,81.44
SANTOL,20210301,0.14,80.27
SANTOL,20210302,0.18,78.93
SANTOL,20210303,0.2,80.15
SANTOL,20210304,0.22,77.21
SANTOL,20210305,0.24,77.13
SANTOL,20210306,0.29,74.49
SANTOL,20210307,0.28,73.83
SANTOL,20210308,0.31,77.2
SANTOL,20210309,0.27,76.05
SANTOL,20210310,0.27,74.67
SANTOL,20210311,0.2,73.84
SANTOL,20210312,0.28,80.92
SANTOL,20210313,0.26,80.15
SANTOL,20210314,0.39,80.96
SANTOL,20210315,0.43,81.13
SANTOL,20210316,0.25,80.53
SANTOL,20210317,0.19,76.91
SANTOL,20210318,0.23,77.61
SANTOL,20210319,0.21,78.13
SANTOL,20210320,0.25,78.7
SANTOL,20210321,0.2,80.42
SANTOL,20210322,0.23,80.83
SANTOL,20210323,0.3,77.41
SANTOL,20210324,0.26,76.4
SANTOL,20210325,0.18,74.55
SANTOL,20210326,0.22,76.42
SANTOL,20210327,0.15,74.57
SANTOL,20210328,0.18,71.98
SANTOL,20210329,0.23,72.76
SANTOL,20210330,0.19,72.67
SANTOL,20210331,0.24,72.99
SANTOL,20210401,0.19,71.85
SANTOL,20210402,0.16,69.4
SANTOL,20210403,0.27,69.1
SANTOL,20210404,0.33,68.98
SANTOL,20210405,0.59,70.54
SANTOL,20210406,0.99,70.2
SANTOL,20210407,0.62,67.5
SANTOL,20210408,0.5,67.23
SANTOL,20210409,0.47,69.3
SANTOL,20210410,0.35,67.42
SANTOL,20210411,0.28,66.17
SANTOL,20210412,0.25,65.29
SANTOL,20210413,0.33,69.71
SANTOL,20210414,0.35,70.18
SANTOL,20210415,0.32,70.75
SANTOL,20210416,0.33,68.69
SANTOL,20210417,0.29,68.71
SANTOL,20210418,0.33,64.77
SANTOL,20210419,0.4,66.37
SANTOL,20210420,0.44,71.15
SANTOL,20210421,0.32,76.86
SANTOL,20210422,0.35,72.66
SANTOL,20210423,0.38,70.04
SANTOL,20210424,0.24,63.85
SANTOL,20210425,0.38,63.77
SANTOL,20210426,0.36,67.34
SANTOL,20210427,0.38,68.94
SANTOL,20210428,0.41,63.11
SANTOL,20210429,0.39,64.47
SANTOL,20210430,0.35,64.25
SANTOL,20210501,0.25,60.84
SANTOL,20210502,0.25,63.77
SANTOL,20210503,0.14,68.36
SANTOL,20210504,0.16,72.96
SANTOL,20210505,0.17,72.02
SANTOL,20210506,0.18,69.17
SANTOL,20210507,0.24,74.41
SANTOL,20210508,0.32,76.26
SANTOL,20210509,0.26,71.6
SANTOL,20210510,0.27,73.15
SANTOL,20210511,0.33,72.7
SANTOL,20210512,0.19,70.9
SANTOL,20210513,0.14,69.71
SANTOL,20210514,0.13,70.43
SANTOL,20210515,0.14,75.81
SANTOL,20210516,0.17,71.17
SANTOL,20210517,0.13,69.57
SANTOL,20210518,0.27,78.05
SANTOL,20210519,0.24,72.84
SANTOL,20210520,0.29,69.72
SANTOL,20210521,0.33,79.87
SANTOL,20210522,0.28,78.9
SANTOL,20210523,0.3,70.84
SANTOL,20210524,0.25,69.96
SANTOL,20210525,0.22,66.89
SANTOL,20210526,0.22,68.34
SANTOL,20210527,0.19,67.03
SANTOL,20210528,0.25,70.46
SANTOL,20210529,0.21,70.9
SANTOL,20210530,0.44,76.42
SANTOL,20210531,0.51,72.72
SANTOL,20210601,0.39,75.66
SANTOL,20210602,0.45,83.03
SANTOL,20210603,0.49,81.04
SANTOL,20210604,0.23,80.6
SANTOL,20210605,0.21,81.22
SANTOL,20210606,0.25,78.72
SANTOL,20210607,0.37,82.3
SANTOL,20210608,0.48,86.72
SANTOL,20210609,0.56,83.92
SANTOL,20210610,0.4,83.92
SANTOL,20210611,0.39,83.89
SANTOL,20210612,0.35,82.06
SANTOL,20210613,0.43,83.21
SANTOL,20210614,0.35,84.38
SANTOL,20210615,0.13,81.77
SANTOL,20210616,0.17,81.37
SANTOL,20210617,0.14,80.54
SANTOL,20210618,0.16,81.59
SANTOL,20210619,0.17,83.26
SANTOL,20210620,0.21,85.03
SANTOL,20210621,0.32,83.7
SANTOL,20210622,0.32,81.1
SANTOL,20210623,0.29,81.28
SANTOL,20210624,0.35,80.59
SANTOL,20210625,0.35,82.03
SANTOL,20210626,0.34,80.08
SANTOL,20210627,0.38,79.61
SANTOL,20210628,0.35,82.13
SANTOL,20210629,0.31,81.56
SANTOL,20210630,0.19,80.38
SANTOL,20210701,0.3,79.61
SANTOL,20210702,0.35,80.88
SANTOL,20210703,0.4,80.76
SANTOL,20210704,0.44,85.59
SANTOL,20210705,0.42,86.26
SANTOL,20210706,0.3,87.77
SANTOL,20210707,0.21,80.98
SANTOL,20210708,0.15,84.32
SANTOL,20210709,0.2,86.03
SANTOL,20210710,0.19,85.69
SANTOL,20210711,0.17,83.17
SANTOL,20210712,0.24,84.67
SANTOL,20210713,0.26,81.82
SANTOL,20210714,0.22,75.31
SANTOL,20210715,0.29,84.14
SANTOL,20210716,0.5,83.38
SANTOL,20210717,0.43,85.92
SANTOL,20210718,0.38,85.69
SANTOL,20210719,0.31,85.85
SANTOL,20210720,0.43,88.93
SANTOL,20210721,0.47,87.83
SANTOL,20210722,0.49,87.51
SANTOL,20210723,0.45,87.61
SANTOL,20210724,0.51,88.19
SANTOL,20210725,0.53,87.0
SANTOL,20210726,0.29,87.48
SANTOL,20210727,0.3,87.73
SANTOL,20210728,0.32,88.93
SANTOL,20210729,0.34,89.19
SANTOL,20210730,0.28,89.75
SANTOL,20210731,0.27,88.54
SANTOL,20210801,0.28,87.93
SANTOL,20210802,0.32,88.55
SANTOL,20210803,0.3,87.63
SANTOL,20210804,0.29,87.86
SANTOL,20210805,0.31,87.76
SANTOL,20210806,0.25,86.35
SANTOL,20210807,0.19,85.18
SANTOL,20210808,0.23,85.77
SANTOL,20210809,0.2,84.97
SANTOL,20210810,0.29,87.15
SANTOL,20210811,0.33,86.97
SANTOL,20210812,0.16,77.62
SANTOL,20210813,0.29,77.98
SANTOL,20210814,0.41,81.36
SANTOL,20210815,0.47,78.52
SANTOL,20210816,0.38,81.37
SANTOL,20210817,0.27,80.16
SANTOL,20210818,0.25,81.01
SANTOL,20210819,0.52,81.78
SANTOL,20210820,0.62,80.06
SANTOL,20210821,0.45,86.02
SANTOL,20210822,0.48,80.04
SANTOL,20210823,0.46,87.03
SANTOL,20210824,0.47,86.92
SANTOL,20210825,0.33,81.9
SANTOL,20210826,0.34,82.98
SANTOL,20210827,0.33,82.91
SANTOL,20210828,0.21,85.66
SANTOL,20210829,0.41,87.05
SANTOL,20210830,0.31,77.06
SANTOL,20210831,0.34,80.82
SANTOL,20210901,0.54,82.87
SANTOL,20210902,0.37,81.59
SANTOL,20210903,0.36,83.44
SANTOL,20210904,0.27,83.51
SANTOL,20210905,0.48,82.19
SANTOL,20210906,0.56,82.77
SANTOL,20210907,0.3,84.13
SANTOL,20210908,0.48,90.02
SANTOL,20210909,0.36,86.18
SANTOL,20210910,0.31,87.24
SANTOL,20210911,0.45,88.1
SANTOL,20210912,0.33,88.87
SANTOL,20210913,0.21,83.82
SANTOL,20210914,0.28,81.34
SANTOL,20210915,0.23,83.56
SANTOL,20210916,0.22,77.63
SANTOL,20210917,0.17,81.64
SANTOL,20210918,0.2,86.55
SANTOL,20210919,0.18,86.44
SANTOL,20210920,0.37,82.53
SANTOL,20210921,0.41,86.19
SANTOL,20210922,0.41,87.16
SANTOL,20210923,0.29,82.58
SANTOL,20210924,0.14,83.29
SANTOL,20210925,0.15,82.92
SANTOL,20210926,0.22,80.48
SANTOL,20210927,0.21,79.31
SANTOL,20210928,0.28,84.34
SANTOL,20210929,0.32,86.04
SANTOL,20210930,0.5,86.0
SANTOL,20211001,0.36,84.88
SANTOL,20211002,0.61,82.79
SANTOL,20211003,0.69,85.86
SANTOL,20211004,0.27,87.26
SANTOL,20211005,0.32,87.11
SANTOL,20211006,0.39,85.05
SANTOL,20211007,0.48,86.08
SANTOL,20211008,0.28,83.57
SANTOL,20211009,0.28,86.3
SANTOL,20211010,0.26,86.99
SANTOL,20211011,0.37,85.34
SANTOL,20211012,0.47,87.16
SANTOL,20211013,0.34,86.87
SANTOL,20211014,0.22,89.61
SANTOL,20211015,0.29,88.59
SANTOL,20211016,0.28,89.69
SANTOL,20211017,0.21,86.79
SANTOL,20211018,0.26,86.49
SANTOL,20211019,0.2,84.1
SANTOL,20211020,0.21,86.17
SANTOL,20211021,0.27,85.21
SANTOL,20211022,0.2,82.81
SANTOL,20211023,0.23,86.2
SANTOL,20211024,0.29,88.93
SANTOL,20211025,0.3,86.89
SANTOL,20211026,0.3,85.68
SANTOL,20211027,0.2,83.81
SANTOL,20211028,0.26,84.96
SANTOL,20211029,0.21,82.28
SANTOL,20211030,0.2,82.89
SANTOL,20211031,0.24,81.16
SANTOL,20211101,0.21,83.01
SANTOL,20211102,0.19,82.56
SANTOL,20211103,0.15,81.6
SANTOL,20211104,0.18,82.55
SANTOL,20211105,0.24,85.88
SANTOL,20211106,0.2,84.88
SANTOL,20211107,0.1,88.61
SANTOL,20211108,0.19,88.54
SANTOL,20211109,0.15,84.8
SANTOL,20211110,0.19,84.67
SANTOL,20211111,0.17,85.08
SANTOL,20211112,0.21,88.78
SANTOL,20211113,0.17,87.34
SANTOL,20211114,0.16,86.39
SANTOL,20211115,0.19,84.98
SANTOL,20211116,0.19,84.88
SANTOL,20211117,0.17,86.4
SANTOL,20211118,0.18,81.79
SANTOL,20211119,0.22,80.63
SANTOL,20211120,0.24,81.47
SANTOL,20211121,0.24,82.64
SANTOL,20211122,0.23,81.66
SANTOL,20211123,0.2,85.44
SANTOL,20211124,0.16,85.5
SANTOL,20211125,0.2,88.55
SANTOL,20211126,0.22,88.43
SANTOL,20211127,0.16,88.44
SANTOL,20211128,0.18,89.66
SANTOL,20211129,0.17,86.0
SANTOL,20211130,0.18,82.47
SANTOL,20211201,0.36,84.12
SANTOL,20211202,0.35,81.37
SANTOL,20211203,0.3,80.46
SANTOL,20211204,0.29,78.9
SANTOL,20211205,0.24,77.04
SANTOL,20211206,0.18,78.46
SANTOL,20211207,0.22,81.68
SANTOL,20211208,0.15,77.39
SANTOL,20211209,0.22,78.17
SANTOL,20211210,0.2,79.41
SANTOL,20211211,0.11,84.54
SANTOL,20211212,0.17,82.67
SANTOL,20211213,0.18,82.72
SANTOL,20211214,0.2,78.88
SANTOL,20211215,0.19,82.6
SANTOL,20211216,0.16,82.14
SANTOL,20211217,0.19,84.47
SANTOL,20211218,0.3,88.21
SANTOL,20211219,0.29,88.79
SANTOL,20211220,0.23,89.45
SANTOL,20211221,0.19,89.82
SANTOL,20211222,0.24,84.5
SANTOL,20211223,0.18,81.27
SANTOL,20211224,0.12,80.55
SANTOL,20211225,0.16,83.88
SANTOL,20211226,0.21,84.55
SANTOL,20211227,0.33,84.51
SANTOL,20211228,0.31,82.52
SANTOL,20211229,0.16,81.54
SANTOL,20211230,0.16,80.46
SANTOL,20211231,0.21,77.35
SANTOL,20220101,0.19,79.12
SANTOL,20220102,0.19,78.05
SANTOL,20220103,0.13,78.47
SANTOL,20220104,0.14,77.61
SANTOL,20220105,0.17,78.59
SANTOL,20220106,0.24,79.39
SANTOL,20220107,0.12,78.58
SANTOL,20220108,0.15,82.08
SANTOL,20220109,0.15,77.2
SANTOL,20220110,0.12,77.61
SANTOL,20220111,0.17,72.15
SANTOL,20220112,0.27,76.47
SANTOL,20220113,0.23,77.85
SANTOL,20220114,0.17,77.32
SANTOL,20220115,0.15,74.96
SANTOL,20220116,0.1,76.98
SANTOL,20220117,0.13,74.53
SANTOL,20220118,0.2,73.38
SANTOL,20220119,0.22,78.75
SANTOL,20220120,0.25,80.82
SANTOL,20220121,0.18,80.93
SANTOL,20220122,0.25,80.59
SANTOL,20220123,0.23,79.86
SANTOL,20220124,0.19,79.21
SANTOL,20220125,0.17,78.0
SANTOL,20220126,0.26,85.64
SANTOL,20220127,0.23,83.31
SANTOL,20220128,0.16,81.17
SANTOL,20220129,0.18,79.35
SANTOL,20220130,0.2,83.49
SANTOL,20220131,0.23,77.44
SANTOL,20220201,0.22,77.91
SANTOL,20220202,0.26,78.91
SANTOL,20220203,0.28,80.51
SANTOL,20220204,0.2,76.15
SANTOL,20220205,0.2,75.23
SANTOL,20220206,0.22,77.07
SANTOL,20220207,0.22,81.49
SANTOL,20220208,0.25,79.13
SANTOL,20220209,0.19,76.93
SANTOL,20220210,0.27,76.3
SANTOL,20220211,0.27,76.5
SANTOL,20220212,0.31,79.09
SANTOL,20220213,0.27,82.31
SANTOL,20220214,0.33,78.43
SANTOL,20220215,0.24,75.63
SANTOL,20220216,0.26,77.11
SANTOL,20220217,0.28,78.08
SANTOL,20220218,0.29,76.73
SANTOL,20220219,0.26,75.16
SANTOL,20220220,0.25,77.58
SANTOL,20220221,0.33,77.75
SANTOL,20220222,0.26,81.41
SANTOL,20220223,0.4,77.42
SANTOL,20220224,0.26,74.4
SANTOL,20220225,0.26,75.34
SANTOL,20220226,0.23,77.94
SANTOL,20220227,0.23,77.76
SANTOL,20220228,0.21,74.48
SANTOL,20220301,0.18,74.06
SANTOL,20220302,0.23,74.55
SANTOL,20220303,0.18,75.37
SANTOL,20220304,0.24,71.17
SANTOL,20220305,0.2,70.77
SANTOL,20220306,0.21,69.1
SANTOL,20220307,0.17,64.84
SANTOL,20220308,0.27,69.85
SANTOL,20220309,0.26,72.05
SANTOL,20220310,0.19,72.23
SANTOL,20220311,0.24,76.55
SANTOL,20220312,0.21,74.61
SANTOL,20220313,0.23,77.77
SANTOL,20220314,0.24,77.75
SANTOL,20220315,0.27,75.26
SANTOL,20220316,0.25,79.71
SANTOL,20220317,0.2,80.03
SANTOL,20220318,0.25,76.16
SANTOL,20220319,0.25,75.42
SANTOL,20220320,0.19,81.46
SANTOL,20220321,0.16,76.43
SANTOL,20220322,0.16,77.34
SANTOL,20220323,0.21,74.33
SANTOL,20220324,0.19,74.43
SANTOL,20220325,0.16,74.08
SANTOL,20220326,0.22,74.68
SANTOL,20220327,0.21,72.06
SANTOL,20220328,0.2,72.5
SANTOL,20220329,0.24,77.48
SANTOL,20220330,0.16,75.37
SANTOL,20220331,0.15,74.37
SANTOL,20220401,0.22,76.29
SANTOL,20220402,0.31,69.97
SANTOL,20220403,0.29,68.01
SANTOL,20220404,0.23,70.38
SANTOL,20220405,0.35,79.78
SANTOL,20220406,0.28,79.74
SANTOL,20220407,0.28,75.78
SANTOL,20220408,0.36,76.91
SANTOL,20220409,0.34,73.31
SANTOL,20220410,0.3,75.85
SANTOL,20220411,0.35,77.15
SANTOL,20220412,0.39,81.37
SANTOL,20220413,0.34,75.43
SANTOL,20220414,0.2,76.31
SANTOL,20220415,0.3,73.76
SANTOL,20220416,0.36,81.55
SANTOL,20220417,0.38,76.94
SANTOL,20220418,0.38,72.89
SANTOL,20220419,0.32,72.34
SANTOL,20220420,0.27,72.06
SANTOL,20220421,0.17,75.57
SANTOL,20220422,0.14,77.58
SANTOL,20220423,0.15,72.53
SANTOL,20220424,0.21,73.71
SANTOL,20220425,0.17,79.18
SANTOL,20220426,0.19,80.87
SANTOL,20220427,0.22,79.46
SANTOL,20220428,0.22,79.22
SANTOL,20220429,0.19,78.31
SANTOL,20220430,0.22,77.55
SANTOL,20220501,0.21,72.46
SANTOL,20220502,0.21,70.75
SANTOL,20220503,0.24,70.54
SANTOL,20220504,0.19,69.53
SANTOL,20220505,0.17,69.22
SANTOL,20220506,0.16,68.95
SANTOL,20220507,0.12,71.85
SANTOL,20220508,0.14,70.79
SANTOL,20220509,0.16,69.94
SANTOL,20220510,0.15,69.3
SANTOL,20220511,0.18,67.82
SANTOL,20220512,0.21,68.19
SANTOL,20220513,0.2,69.23
SANTOL,20220514,0.3,70.32
SANTOL,20220515,0.31,81.26
SANTOL,20220516,0.39,81.31
SANTOL,20220517,0.48,81.97
SANTOL,20220518,0.42,78.12
SANTOL,20220519,0.44,82.2
SANTOL,20220520,0.37,81.97
SANTOL,20220521,0.27,74.6
SANTOL,20220522,0.29,82.03
SANTOL,20220523,0.4,82.2
SANTOL,20220524,0.2,74.95
SANTOL,20220525,0.22,77.43
SANTOL,20220526,0.27,82.1
SANTOL,20220527,0.28,76.43
SANTOL,20220528,0.36,83.87
SANTOL,20220529,0.21,80.36
SANTOL,20220530,0.22,80.65
SANTOL,20220531,0.25,78.07
SANTOL,20220601,0.44,86.65
SANTOL,20220602,0.26,86.62
SANTOL,20220603,0.16,78.79
SANTOL,20220604,0.2,77.11
SANTOL,20220605,0.2,75.98
SANTOL,20220606,0.21,78.55
SANTOL,20220607,0.26,79.56
SANTOL,20220608,0.33,77.89
SANTOL,20220609,0.33,76.75
SANTOL,20220610,0.26,78.14
SANTOL,20220611,0.18,76.12
SANTOL,20220612,0.19,73.99
SANTOL,20220613,0.26,78.86
SANTOL,20220614,0.35,78.58
SANTOL,20220615,0.27,75.24
SANTOL,20220616,0.3,77.3
SANTOL,20220617,0.26,75.21
SANTOL,20220618,0.18,76.6
SANTOL,20220619,0.2,75.59
SANTOL,20220620,0.19,78.24
SANTOL,20220621,0.24,81.03
SANTOL,20220622,0.32,81.77
SANTOL,20220623,0.32,78.3
SANTOL,20220624,0.31,81.03
SANTOL,20220625,0.28,77.58
SANTOL,20220626,0.36,76.95
SANTOL,20220627,0.35,81.99
SANTOL,20220628,0.4,85.95
SANTOL,20220629,0.41,85.85
SANTOL,20220630,0.49,85.45
SANTOL,20220701,0.57,88.58
SANTOL,20220702,0.3,84.75
SANTOL,20220703,0.41,81.09
SANTOL,20220704,0.48,80.55
SANTOL,20220705,0.44,75.88
SANTOL,20220706,0.43,82.15
SANTOL,20220707,0.45,82.52
SANTOL,20220708,0.34,89.75
SANTOL,20220709,0.34,84.01
SANTOL,20220710,0.37,84.62
SANTOL,20220711,0.27,88.13
SANTOL,20220712,0.26,85.5
SANTOL,20220713,0.23,87.82
SANTOL,20220714,0.21,84.2
SANTOL,20220715,0.23,80.79
SANTOL,20220716,0.27,84.76
SANTOL,20220717,0.23,82.01
SANTOL,20220718,0.32,83.44
SANTOL,20220719,0.3,81.16
SANTOL,20220720,0.25,80.97
SANTOL,20220721,0.18,85.03
SANTOL,20220722,0.15,82.85
SANTOL,20220723,0.25,79.51
SANTOL,20220724,0.23,78.95
SANTOL,20220725,0.28,76.48
SANTOL,20220726,0.3,80.01
SANTOL,20220727,0.36,85.46
SANTOL,20220728,0.35,86.99
SANTOL,20220729,0.35,87.98
SANTOL,20220730,0.39,87.78
SANTOL,20220731,0.37,87.73
SANTOL,20220801,0.36,86.86
SANTOL,20220802,0.29,83.47
SANTOL,20220803,0.41,76.78
SANTOL,20220804,0.35,83.74
SANTOL,20220805,0.48,89.87
SANTOL,20220806,0.5,89.02
SANTOL,20220807,0.25,85.85
SANTOL,20220808,0.31,88.68
SANTOL,20220809,0.3,87.42
SANTOL,20220810,0.35,88.54
SANTOL,20220811,0.41,86.95
SANTOL,20220812,0.34,83.41
SANTOL,20220813,0.34,81.03
SANTOL,20220814,0.38,81.77
SANTOL,20220815,0.5,90.08
SANTOL,20220816,0.24,86.05
SANTOL,20220817,0.23,86.89
SANTOL,20220818,0.46,87.87
SANTOL,20220819,0.24,82.24
SANTOL,20220820,0.29,80.84
SANTOL,20220821,0.37,83.4
SANTOL,20220822,0.29,87.58
SANTOL,20220823,0.39,85.91
SANTOL,20220824,0.28,85.57
SANTOL,20220825,0.22,79.12
SANTOL,20220826,0.2,78.18
SANTOL,20220827,0.27,78.84
SANTOL,20220828,0.18,83.98
SANTOL,20220829,0.19,84.87
SANTOL,20220830,0.28,83.86
SANTOL,20220831,0.32,87.62
SANTOL,20220901,0.26,86.34
SANTOL,20220902,0.25,88.18
SANTOL,20220903,0.34,87.14
SANTOL,20220904,0.27,87.85
SANTOL,20220905,0.36,84.74
SANTOL,20220906,0.27,82.9
SANTOL,20220907,0.23,82.48
SANTOL,20220908,0.21,81.29
SANTOL,20220909,0.31,89.81
SANTOL,20220910,0.36,88.47
SANTOL,20220911,0.28,87.58
SANTOL,20220912,0.28,85.06
SANTOL,20220913,0.25,86.81
SANTOL,20220914,0.24,87.28
SANTOL,20220915,0.3,86.45
SANTOL,20220916,0.31,85.23
SANTOL,20220917,0.34,80.34
SANTOL,20220918,0.25,84.82
SANTOL,20220919,0.32,87.29
SANTOL,20220920,0.29,85.3
SANTOL,20220921,0.16,83.97
SANTOL,20220922,0.23,82.66
SANTOL,20220923,0.3,88.22
SANTOL,20220924,0.31,81.04
SANTOL,20220925,0.26,88.54
SANTOL,20220926,0.24,87.36
SANTOL,20220927,0.43,87.58
SANTOL,20220928,0.53,88.86
SANTOL,20220929,0.23,84.54
SANTOL,20220930,0.14,85.5
SANTOL,20221001,0.15,85.14
SANTOL,20221002,0.15,89.36
SANTOL,20221003,0.18,89.87
SANTOL,20221004,0.19,88.4
SANTOL,20221005,0.26,86.54
SANTOL,20221006,0.2,88.73
SANTOL,20221007,0.19,86.91
SANTOL,20221008,0.13,85.94
SANTOL,20221009,0.13,82.95
SANTOL,20221010,0.14,80.67
SANTOL,20221011,0.18,80.11
SANTOL,20221012,0.26,85.88
SANTOL,20221013,0.24,81.88
SANTOL,20221014,0.3,86.8
SANTOL,20221015,0.25,86.03
SANTOL,20221016,0.29,85.79
SANTOL,20221017,0.37,87.83
SANTOL,20221018,0.3,86.66
SANTOL,20221019,0.34,84.18
SANTOL,20221020,0.46,84.41
SANTOL,20221021,0.5,82.67
SANTOL,20221022,0.26,81.65
SANTOL,20221023,0.22,85.45
SANTOL,20221024,0.13,83.78
SANTOL,20221025,0.21,87.04
SANTOL,20221026,0.25,84.35
SANTOL,20221027,0.26,80.42
SANTOL,20221028,0.2,88.83
SANTOL,20221029,0.15,89.87
SANTOL,20221030,0.21,89.01
SANTOL,20221031,0.46,90.16
SANTOL,20221101,0.48,87.35
SANTOL,20221102,0.26,79.58
SANTOL,20221103,0.22,79.16
SANTOL,20221104,0.27,86.13
SANTOL,20221105,0.17,86.49
SANTOL,20221106,0.15,85.93
SANTOL,20221107,0.17,86.39
SANTOL,20221108,0.24,89.04
SANTOL,20221109,0.15,87.18
SANTOL,20221110,0.06,87.99
SANTOL,20221111,0.08,88.29
SANTOL,20221112,0.07,90.04
SANTOL,20221113,0.16,89.42
SANTOL,20221114,0.14,86.66
SANTOL,20221115,0.16,86.08
SANTOL,20221116,0.15,85.16
SANTOL,20221117,0.16,89.07
SANTOL,20221118,0.22,88.04
SANTOL,20221119,0.17,90.07
SANTOL,20221120,0.32,90.92
SANTOL,20221121,0.23,91.48
SANTOL,20221122,0.1,87.44
SANTOL,20221123,0.15,87.38
SANTOL,20221124,0.09,86.7
SANTOL,20221125,0.08,84.3
SANTOL,20221126,0.09,83.64
SANTOL,20221127,0.11,80.8
SANTOL,20221128,0.13,83.88
SANTOL,20221129,0.11,87.42
SANTOL,20221130,0.11,87.02
SANTOL,20221201,0.18,89.2
SANTOL,20221202,0.18,86.64
SANTOL,20221203,0.16,84.56
SANTOL,20221204,0.19,84.38
SANTOL,20221205,0.26,88.13
SANTOL,20221206,0.17,85.13
SANTOL,20221207,0.19,83.63
SANTOL,20221208,0.22,80.42
SANTOL,20221209,0.4,85.21
SANTOL,20221210,0.5,82.71
SANTOL,20221211,0.4,82.05
SANTOL,20221212,0.29,79.53
SANTOL,20221213,0.31,83.72
SANTOL,20221214,0.27,88.81
SANTOL,20221215,0.19,87.84
SANTOL,20221216,0.17,89.28
SANTOL,20221217,0.15,89.73
SANTOL,20221218,0.23,86.32
SANTOL,20221219,0.3,85.36
SANTOL,20221220,0.17,87.03
SANTOL,20221221,0.23,83.84
SANTOL,20221222,0.33,81.49
SANTOL,20221223,0.36,81.52
SANTOL,20221224,0.58,84.76
SANTOL,20221225,0.4,82.89
SANTOL,20221226,0.33,82.01
SANTOL,20221227,0.24,81.75
SANTOL,20221228,0.24,81.83
SANTOL,20221229,0.3,87.24
SANTOL,20221230,0.2,88.88
SANTOL,20221231,0.16,87.4
SANTOL,20230101,0.25,91.03
SANTOL,20230102,0.17,86.85
